en_id,zh_id,label
106166,165809,1
106167,185841,1
106168,187955,1
106169,299208,0
106170,165709,1
106171,165573,1
106172,187947,1
106173,164403,1
106174,228739,0
106175,164446,1
106176,165812,1
106177,164444,1
106178,165807,1
106179,165827,1
106180,165815,0
106181,29492,0
106182,164015,1
106183,174169,1
106184,42657,1
106185,164014,1
106186,187901,0
106187,164458,1
106188,164446,1
106189,187951,0
106190,183717,1
106191,164114,1
106192,187901,1
106193,163984,0
106194,191806,1
106195,164024,1
106196,119180,0
106197,165818,0
106198,188521,1
106199,187918,1
106200,163977,1
106201,164178,0
106202,164121,1
106203,164407,0
106204,183704,1
106205,185999,0
106206,144165,0
106207,64322,0
106208,174169,0
106209,185948,0
106210,144165,1
106211,6898,0
106212,185019,1
106213,185916,0
106214,41664,1
106215,96439,0
106216,163974,0
106217,41684,1
106218,64891,1
106219,185933,0
106220,185869,1
106221,188399,1
106222,164440,1
106223,50320,1
106224,185835,1
106225,271958,0
106226,165691,1
106227,163979,0
106228,52259,0
106229,292776,1
106230,42380,0
106231,164122,1
106232,188398,0
106233,143869,0
106234,184024,1
106235,165700,1
106236,80837,0
106237,185873,0
106238,165810,0
106239,185929,0
106240,198391,1
106241,198365,1
106242,165712,1
106243,188068,1
106244,312813,0
106245,185700,1
106246,185916,1
106247,165941,1
106248,95619,0
106249,163712,0
106250,188553,1
106251,185933,0
106252,188102,1
106253,143925,0
106254,164401,0
106255,69765,0
106256,165907,0
106257,185668,1
106258,164140,1
106259,300701,0
106260,187967,1
106261,55826,1
106262,185929,1
106263,174366,1
106264,185872,1
106265,165727,0
106266,165832,1
106267,143964,0
106268,168843,0
106269,144413,1
106270,185009,0
106271,165727,1
106272,101545,0
106273,185945,1
106274,165810,0
106275,165571,1
106276,165813,1
106277,188398,1
106278,188387,1
106279,164133,1
106280,185936,0
106281,165937,1
106282,165818,1
106283,185044,0
106284,165797,1
106285,165907,1
106286,185728,0
106287,185676,1
106288,185936,0
106289,185936,0
106290,165794,0
106291,107921,0
106292,164019,0
106293,168973,1
106294,129878,1
106295,144251,0
106296,168836,0
106297,226197,0
106298,188573,1
106299,265343,0
106300,185740,0
106301,174087,1
106302,50324,1
106303,188048,1
106304,185878,1
106305,198388,0
106306,165794,1
106307,165720,1
106308,188056,0
106309,188056,0
106310,163929,1
106311,165926,1
106312,187946,1
106313,165808,0
106314,165939,1
106315,149829,0
106316,185878,0
106317,185699,1
106318,165683,1
106319,119159,1
106320,163973,1
106321,164118,1
106322,164025,1
106323,185959,0
106324,185904,1
106325,38997,0
106326,164112,1
106327,164016,1
106328,185045,1
106329,183706,1
106330,188313,1
106331,64805,0
106332,165826,1
106333,165716,1
106334,187892,1
106335,164457,1
106336,164127,0
106337,185959,1
106338,164164,0
106339,23705,0
106340,185012,1
106341,164182,1
106342,187966,1
106343,188323,1
106344,165937,0
106345,186004,0
106346,164165,1
106347,185041,1
106348,185957,1
106349,187962,1
106350,188549,0
106351,163970,1
106352,244368,0
106353,142253,0
106354,165804,1
106355,188582,1
106356,188051,1
106357,165554,1
106358,185958,0
106359,165804,0
106360,185904,0
106361,164017,0
106362,165817,0
106363,185898,1
106364,165802,0
106365,165792,1
106366,188538,1
106367,188100,0
106368,187904,0
106369,187914,0
106370,164456,1
106371,101547,0
106372,42380,0
106373,164164,0
106374,164408,1
106375,186030,1
106376,117819,1
106377,165558,0
106378,158924,1
106379,117819,0
106380,174390,1
106381,185896,0
106382,185727,0
106383,163983,0
106384,208380,0
106385,185727,0
106386,186004,1
106387,188558,1
106388,168885,1
106389,165803,1
106390,198375,1
106391,165681,0
106392,165701,1
106393,185958,1
106394,163971,1
106395,185823,1
106396,165931,1
106397,185677,1
106398,188550,0
106399,188546,0
106400,187904,0
106401,188542,1
106402,164400,1
106403,52096,1
106404,163780,1
106405,78150,0
106406,165929,0
106407,163982,1
106408,185746,1
106409,185235,1
106410,188335,1
106411,185745,1
106412,165558,0
106413,188588,0
106414,185055,0
106415,185244,1
106416,164019,1
106417,187943,1
106418,164169,0
106419,144488,1
106420,164199,0
106421,165692,1
106422,165831,1
106423,165681,1
106424,164166,1
106425,164174,0
106426,266789,0
106427,165721,1
106428,185887,1
106429,164116,1
106430,187925,1
106431,164130,1
106432,165791,0
106433,185218,1
106434,165706,0
106435,188586,1
106436,73295,0
106437,185889,1
106438,165944,1
106439,119147,1
106440,52342,0
106441,164170,0
106442,165725,1
106443,164179,0
106444,165568,1
106445,164199,1
106446,243830,0
106447,187945,1
106448,185880,0
106449,174440,1
106450,265352,0
106451,176668,0
106452,164139,1
106453,185736,0
106454,164437,1
106455,185006,0
106456,185204,1
106457,117812,0
106458,283573,1
106459,185891,0
106460,164174,1
106461,176668,0
106462,259279,0
106463,185739,1
106464,188583,1
106465,163995,0
106466,185899,1
106467,165704,1
106468,143992,0
106469,185995,0
106470,185006,1
106471,164008,1
106472,185748,0
106473,185733,0
106474,164400,1
106475,198398,1
106476,198400,1
106477,187964,1
106478,185749,0
106479,144493,1
106480,187906,1
106481,188073,0
106482,187942,1
106483,4500,0
106484,185047,1
106485,165790,1
106486,163985,0
106487,185739,0
106488,185734,1
106489,228448,0
106490,164128,1
106491,141997,1
106492,164443,1
106493,185875,0
106494,104639,1
106495,198315,1
106496,42416,1
106497,147879,0
106498,259352,0
106499,185737,0
106500,185733,0
106501,185057,1
106502,185037,1
106503,163985,0
106504,164010,1
106505,188523,1
106506,164447,1
106507,188584,1
106508,187891,1
106509,185006,0
106510,183721,1
106511,185748,1
106512,185750,1
106513,185912,0
106514,185895,1
106515,164184,0
106516,185006,0
106517,117818,0
106518,62056,0
106519,185008,0
106520,185051,0
106521,164452,1
106522,185749,0
106523,42416,0
106524,62648,1
106525,163921,1
106526,165698,1
106527,165708,1
106528,165790,0
106529,185749,0
106530,304892,0
106531,165814,1
106532,144013,0
106533,186063,0
106534,185048,1
106535,185051,1
106536,185042,1
106537,292583,0
106538,165791,1
106539,198287,1
106540,164410,0
106541,184998,1
106542,187929,1
106543,164204,1
106544,164145,1
106545,164172,0
106546,188620,1
106547,185670,0
106548,164453,0
106549,185030,0
106550,164465,1
106551,188562,1
106552,188597,1
106553,185670,0
106554,188305,1
106555,188082,1
106556,164193,1
106557,164203,1
106558,165757,0
106559,188343,1
106560,188372,0
106561,129864,1
106562,188345,0
106563,165740,1
106564,198367,1
106565,188311,1
106566,163963,1
106567,163968,1
106568,164434,0
106569,188317,1
106570,165927,0
106571,188368,1
106572,163962,0
106573,163962,0
106574,188105,1
106575,165919,1
106576,163999,0
106577,184008,0
106578,188341,1
106579,185203,1
106580,185215,0
106581,163965,1
106582,185208,0
106583,164038,1
106584,165869,1
106585,185069,0
106586,185215,0
106587,164006,0
106588,185215,1
106589,174073,1
106590,185206,1
106591,185232,1
106592,164155,1
106593,163965,0
106594,174087,0
106595,188118,0
106596,165743,1
106597,64853,1
106598,164155,0
106599,198297,1
106600,165943,1
106601,164006,0
106602,304796,1
106603,184572,1
106604,165743,0
106605,185982,1
106606,274454,0
106607,165729,1
106608,163826,1
106609,94711,0
106610,187895,1
106611,165735,1
106612,306185,1
106613,174393,1
106614,188416,1
106615,165743,0
106616,188413,1
106617,174387,1
106618,304786,1
106619,64837,0
106620,186069,0
106621,188417,1
106622,186060,1
106623,188416,0
106624,174400,1
106625,306185,1
106626,188096,1
106627,174396,1
106628,164146,1
106629,164179,0
106630,174091,1
106631,64760,0
106632,64825,0
106633,165855,1
106634,187932,1
106635,165854,0
106636,185983,1
106637,165842,0
106638,101466,0
106639,176503,0
106640,304558,0
106641,186060,0
106642,188112,1
106643,188112,0
106644,147701,0
106645,117820,0
106646,164433,1
106647,164143,0
106648,164143,0
106649,188092,1
106650,64816,0
106651,163995,1
106652,165916,1
106653,165922,1
106654,174410,1
106655,188609,1
106656,147745,0
106657,164150,1
106658,174392,1
106659,184010,1
106660,165758,1
106661,188351,1
106662,260255,0
106663,165933,1
106664,165864,0
106665,165745,1
106666,301107,0
106667,188561,1
106668,117818,0
106669,165839,1
106670,185035,0
106671,186061,0
106672,165690,1
106673,64441,0
106674,101497,0
106675,188412,1
106676,165854,0
106677,168981,0
106678,188382,1
106679,174072,1
106680,188307,1
106681,259042,0
106682,165842,0
106683,225536,0
106684,117818,1
106685,174378,0
106686,165863,0
106687,174384,1
106688,64925,1
106689,304791,0
106690,164143,1
106691,304791,0
106692,184014,1
106693,174377,1
106694,188617,0
106695,188617,1
106696,188081,1
106697,188366,1
106698,164142,1
106699,174370,0
106700,271966,0
106701,184031,1
106702,185068,1
106703,174373,1
106704,28640,0
106705,165750,1
106706,164001,1
106707,290559,0
106708,163992,0
106709,88323,0
106710,165744,1
106711,165785,1
106712,187887,1
106713,163999,1
106714,312623,1
106715,164192,1
106716,174393,0
106717,168837,1
106718,188526,0
106719,165844,1
106720,185032,1
106721,183774,1
106722,165733,1
106723,188348,1
106724,164162,1
106725,174404,0
106726,163994,1
106727,185004,0
106728,188419,0
106729,51095,1
106730,165744,0
106731,185064,0
106732,168958,0
106733,71496,0
106734,121986,0
106735,165766,1
106736,164009,0
106737,165789,1
106738,168887,0
106739,174385,1
106740,168887,1
106741,188375,1
106742,184070,1
106743,164196,1
106744,183832,1
106745,187978,0
106746,164041,1
106747,185082,1
106748,292134,0
106749,198377,1
106750,191684,1
106751,174406,1
106752,259490,0
106753,174387,0
106754,164194,0
106755,174325,0
106756,164409,1
106757,174424,1
106758,164003,1
106759,78563,0
106760,52039,1
106761,164212,1
106762,165537,0
106763,163997,1
106764,290570,0
106765,165849,1
106766,164028,1
106767,174404,0
106768,174389,1
106769,164148,1
106770,184067,1
106771,168855,1
106772,168847,0
106773,185073,1
106774,163920,1
106775,185074,0
106776,174409,1
106777,168856,1
106778,80849,0
106779,168832,0
106780,168832,1
106781,165868,1
106782,165553,1
106783,174320,1
106784,44839,0
106785,165552,1
106786,165783,1
106787,168852,1
106788,314780,1
106789,188083,1
106790,165917,1
106791,188598,0
106792,119102,1
106793,165553,0
106794,225259,0
106795,188104,1
106796,168956,1
106797,163912,1
106798,42399,0
106799,168961,1
106800,292197,0
106801,168958,0
106802,165677,1
106803,163959,1
106804,202680,0
106805,165686,0
106806,168851,0
106807,163651,1
106808,165754,1
106809,164141,0
106810,121986,0
106811,165737,1
106812,183625,0
106813,165746,0
106814,184017,0
106815,168830,0
106816,191686,1
106817,183818,1
106818,183438,1
106819,164198,1
106820,168829,1
106821,168859,1
106822,168830,0
106823,168830,0
106824,165782,1
106825,183837,0
106826,168825,1
106827,164398,1
106828,164009,1
106829,41480,1
106830,163651,0
106831,163996,0
106832,165686,0
106833,168830,0
106834,165848,0
106835,164004,1
106836,198399,0
106837,164433,0
106838,168830,1
106839,168841,1
106840,164441,1
106841,163997,0
106842,165728,0
106843,163997,0
106844,165730,1
106845,165784,1
106846,101462,0
106847,24066,0
106848,224916,0
106849,164448,1
106850,277310,0
106851,188378,1
106852,165851,0
106853,165867,1
106854,165685,1
106855,64860,0
106856,168962,1
106857,168826,1
106858,185063,1
106859,185007,1
106860,165851,0
106861,183712,0
106862,163912,0
106863,185693,0
106864,64829,0
106865,185674,1
106866,165535,0
106867,165840,1
106868,165732,1
106869,174367,1
106870,165739,0
106871,163967,1
106872,165917,0
106873,168949,1
106874,164000,1
106875,67445,0
106876,165738,0
106877,62494,0
106878,165747,1
106879,165837,1
106880,164227,0
106881,188046,1
106882,165914,1
106883,165765,1
106884,164039,1
106885,165734,1
106886,165781,1
106887,64830,0
106888,129865,1
106889,188108,1
106890,188354,0
106891,168964,0
106892,164200,1
106893,183438,0
106894,198399,1
106895,188080,1
106896,165746,1
106897,191780,1
106898,188084,0
106899,165909,1
106900,147760,1
106901,163998,1
106902,186059,1
106903,165959,0
106904,188114,1
106905,165738,1
106906,188093,1
106907,164202,1
106908,185237,0
106909,188087,0
106910,64759,1
106911,186067,1
106912,165686,1
106913,185237,1
106914,185237,0
106915,188611,0
106916,165577,1
106917,42376,0
106918,260248,1
106919,183843,1
106920,150270,0
106921,64841,0
106922,164435,1
106923,188611,0
106924,176891,0
106925,188107,1
106926,188603,0
106927,314487,0
106928,164195,1
106929,164207,1
106930,188615,1
106931,188602,1
106932,188615,0
106933,164211,0
106934,188603,1
106935,164027,1
106936,185245,1
106937,188602,0
106938,164040,1
106939,188603,0
106940,164197,1
106941,186064,0
106942,164026,1
106943,65423,0
106944,164034,1
106945,165567,1
106946,165688,1
106947,165756,1
106948,188090,1
106949,163991,1
106950,46800,0
106951,46800,0
106952,165843,1
106953,165843,0
106954,174089,1
106955,164032,1
106956,165847,1
106957,64841,0
106958,165857,1
106959,165760,1
106960,185694,1
106961,165506,0
106962,165853,1
106963,164030,1
106964,166023,0
106965,166000,1
106966,110052,0
106967,165956,0
106968,119186,0
106969,164438,1
106970,186084,1
106971,187986,1
106972,163916,1
106973,188682,1
106974,191680,1
106975,164244,1
106976,164445,1
106977,65539,0
106978,165760,0
106979,165947,1
106980,166027,1
106981,166000,0
106982,166030,1
106983,164432,0
106984,185179,1
106985,185178,0
106986,187889,1
106987,174398,1
106988,188131,1
106989,164418,1
106990,165847,0
106991,188652,1
106992,165517,1
106993,165537,1
106994,187988,1
106995,185086,1
106996,164417,1
106997,42376,1
106998,44562,0
106999,164202,0
107000,188128,0
107001,163960,1
107002,164063,0
107003,174167,0
107004,165959,1
107005,259496,0
107006,119167,1
107007,164069,0
107008,164057,1
107009,164097,1
107010,188141,1
107011,164422,1
107012,185788,1
107013,166019,1
107014,109743,0
107015,164419,1
107016,65539,0
107017,165784,0
107018,283267,1
107019,61958,1
107020,168949,0
107021,165956,1
107022,165527,1
107023,164231,1
107024,164429,1
107025,165870,0
107026,23907,0
107027,188132,0
107028,165958,1
107029,164497,1
107030,165584,1
107031,44562,1
107032,165950,1
107033,165585,0
107034,91672,0
107035,165549,0
107036,274892,0
107037,191674,0
107038,164246,1
107039,165494,1
107040,165543,0
107041,95665,1
107042,168962,0
107043,165549,0
107044,188505,1
107045,188183,1
107046,165952,1
107047,174374,1
107048,188681,1
107049,185167,1
107050,163824,1
107051,165543,0
107052,188507,1
107053,191674,1
107054,188427,0
107055,188687,1
107056,174379,0
107057,165946,0
107058,46362,0
107059,61904,0
107060,188121,0
107061,166019,0
107062,165502,1
107063,30960,0
107064,312943,0
107065,165946,0
107066,65538,0
107067,88297,0
107068,185165,0
107069,287670,1
107070,185165,0
107071,185158,1
107072,185165,0
107073,287670,0
107074,185165,0
107075,185150,1
107076,188042,0
107077,183620,1
107078,188626,1
107079,185165,0
107080,185159,0
107081,185159,0
107082,184571,1
107083,165494,0
107084,165893,1
107085,166005,1
107086,185153,1
107087,170338,1
107088,170328,1
107089,185173,1
107090,166019,0
107091,183617,1
107092,183628,1
107093,185097,1
107094,183831,1
107095,166005,0
107096,164229,1
107097,188677,1
107098,164052,1
107099,188007,1
107100,185096,1
107101,183845,1
107102,183823,1
107103,185176,0
107104,185172,0
107105,165598,1
107106,191932,1
107107,165581,1
107108,185176,0
107109,222946,0
107110,185154,1
107111,46543,0
107112,185174,1
107113,188179,1
107114,88298,0
107115,124381,0
107116,188020,1
107117,41683,0
107118,185148,1
107119,166001,1
107120,185174,0
107121,170356,0
107122,23748,0
107123,165679,1
107124,124352,0
107125,185319,1
107126,188120,1
107127,165547,1
107128,164061,1
107129,119185,0
107130,65544,1
107131,282999,1
107132,188000,1
107133,168860,1
107134,185250,1
107135,280907,0
107136,41385,1
107137,42388,0
107138,304664,0
107139,165870,1
107140,184011,0
107141,117752,0
107142,164090,1
107143,188143,1
107144,41177,1
107145,165506,1
107146,188423,1
107147,185257,1
107148,208652,0
107149,191926,0
107150,164226,1
107151,86610,1
107152,170383,0
107153,188015,1
107154,174327,1
107155,170337,1
107156,124382,0
107157,188684,1
107158,29990,0
107159,188676,1
107160,185270,0
107161,191434,1
107162,183709,1
107163,168890,1
107164,170337,0
107165,185099,1
107166,283278,1
107167,170332,1
107168,185270,1
107169,170340,1
107170,191712,0
107171,170340,0
107172,168993,1
107173,164421,1
107174,203216,0
107175,165898,0
107176,170244,1
107177,185270,0
107178,28543,0
107179,166003,1
107180,174324,1
107181,185101,1
107182,170265,0
107183,81135,0
107184,168894,1
107185,164219,1
107186,174322,1
107187,170237,0
107188,170268,0
107189,164077,1
107190,191724,1
107191,31081,0
107192,170248,0
107193,117766,1
107194,164235,1
107195,170181,1
107196,164222,1
107197,164049,1
107198,170234,0
107199,166015,1
107200,170273,0
107201,170279,0
107202,165898,1
107203,191930,1
107204,170134,1
107205,185001,1
107206,170242,1
107207,188140,0
107208,165896,1
107209,188140,0
107210,188625,0
107211,170181,0
107212,165526,1
107213,170237,1
107214,166017,1
107215,191715,1
107216,188647,1
107217,166021,0
107218,166004,1
107219,165586,1
107220,170341,0
107221,164240,1
107222,166024,0
107223,170224,0
107224,170241,0
107225,164216,1
107226,260294,0
107227,170234,1
107228,166029,0
107229,170256,1
107230,170254,1
107231,170266,0
107232,170274,1
107233,164043,1
107234,165998,1
107235,119185,0
107236,290815,0
107237,166029,0
107238,188013,1
107239,166007,1
107240,166002,1
107241,287671,0
107242,170217,1
107243,170267,1
107244,168967,1
107245,170247,1
107246,164220,1
